id,unid,content_id,state,agent_state,created_at,updated_at,recognized_at,published_at,title,head,body,mobile_title,mobile_body,URL,属性,新ポータル反映用,グループ,作成者,ファイルパス,ファイルパス（内部）,ファイル名（内部）,ファイル表記（内部）,関連記事,関連ワード
4183,55818,20,public,,2015/8/10 16:38,2015/8/19 17:03,2015/8/10 16:58,2015/8/17 8:30,風水害に備える,,"<p>先回のブログで「地震保険」を紹介しましたが、今回は「地震保険」と併用して加入することになっている「火災保険」ついてのお話です。</p>
<p>火災保険は一般に火事による損害だけを補償するのではなく、様々な自然災害による損害も補償します。（自然災害の中でも、火災保険ではカバーできない地震・噴火・津波等の損害を補償するのが地震保険となります。）</p>
<p><strong>火災保険で補償する損害の例</strong></p>
<p>・<span style=""font-size: medium;""><strong>風災</strong><span style=""font-weight: lighter;"">　 台風や暴風で窓ガラスが割れるなど、家屋や家財の損害</span></span></p>
<p>　　　　　（竜巻も含む場合もあるので要確認）</p>
<p>・<strong>水害</strong>　 台風や豪雨、融雪による洪水や高潮により家屋が一定以上の浸水をした場合</p>
<p>　　　 　 （豪雨による土砂崩れ、地滑り、がけ崩れ、土石流なども対象）</p>
<p>・<strong>ひょう災</strong>　 ひょうで屋根が壊れたり、窓ガラスが割れるなどの損害</p>
<p>・<strong>雪害</strong>　 豪雪や雪崩で屋根が落ちるなどの損害</p>
<p>・<strong>落雷</strong>　 落雷によりテレビやパソコンなど家電製品やアンテナの破損</p>
<p>などが挙げられます。どの損害にどれだけの補償があるのかは、保険商品や契約内容によって違いがあります。加入している火災保険の契約内容を確認し、現状にあっているかどうかの再検討も必要です。不明な部分は保険会社に問い合わせてみましょう。</p>
<p>いざ災害が発生すると、保険証を失うことも考えられます。大きな災害の場合には契約の有無や内容を追跡してくれる「自然災害損保契約照会制度」がありますが、まずは保険証券の写真をスマートフォンなどに残したり、保険会社の連絡先を登録しメモしておくといいですね。</p>
<p style=""text-align: right;"">＜やまねくん＞</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015081000052/,,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 堀之内,,,,,,
4200,56126,20,public,,2015/8/13 11:03,2021/8/10 15:52,,2016/8/22 0:00,『クロワッサン特別編集　家族、ペット、そして私を守る　防災BOOK』,,"<p>これまでに起こった過去の大震災の時に、支援物資の中で不足したのは、赤ちゃん・子ども用品、女性用品です。</p>
<p><a href=""https://www.amazon.co.jp/gp/product/483878855X/ref=as_li_tl?ie=UTF8&amp;camp=247&amp;creative=1211&amp;creativeASIN=483878855X&amp;linkCode=as2&amp;tag=hamamatsupipp-22&amp;linkId=649ed786ee5d35142995a799fe452810"" target=""_blank""><img src=""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&amp;MarketPlace=JP&amp;ASIN=483878855X&amp;ServiceVersion=20070822&amp;ID=AsinImage&amp;WS=1&amp;Format=_SL250_&amp;tag=hamamatsupipp-22"" alt="""" border=""0"" /></a></p>
<p>支援物資は、最初は命を守るために必要な水・食料や毛布などが送られ、徐々に生活に必要なものが送られます。<br />日用品が配布されるようになると、その中には、歯ブラシや着替えなどが届きます。しかし、そのような状況の中で、女性たちの、ハンドクリームや化粧水、ファンデーションなどが欲しいという声は「贅沢だ」という言葉で打ち消されてしまいました。女性用下着などはサイズの偏りがあり、自分のサイズに合ったものが手に入らないけれど「恥ずかしくて言えない」ということから、我慢していた人もたくさんいました。同じように小学高学年や中学生くらいの女児の下着なども、同じような理由で不足したといわれています。災害後は、「みんなつらい思いをしているから、自分だけわがままを言うようで言えない」と、不便やつらい思いを飲み込んでしまっていた女性がたくさんいたそうです。<br /><br />この本は、表紙に「女性の視点からきめ細かく考えた防災マニュアルです。」と書かれているように、女性の視点で必要と思われる備えやいざという時の知恵がたくさん紹介されています。<br />女性用品や赤ちゃん・子ども用品が手に入りにくいという想定で、それらは多めに用意するというのはどうでしょうか。非常用持ち出し品や備蓄品は、最終的に自分や家族・ペットにとって本当に必要なものを用意しておけばよいのです。</p>
<div style=""text-align: right;"">（わかば）</div>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015081300015/,本の紹介,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 鈴木,,,,,,
4210,56323,20,public,,2015/8/15 15:13,2021/8/10 15:48,,2016/9/26 0:00,『ナインデイズ～岩手県災害対策本部の闘い～』,,"<p>東日本大震災直後の9日間、2005年のJR福知山線脱線事故の時に現地に飛び込んで行った若い医師である秋冨先生が、災害対策本部の医療班で中心となって指揮を執りました。</p>
<p><a href=""https://www.amazon.co.jp/gp/product/B00IE65KHU/ref=as_li_tl?ie=UTF8&amp;camp=247&amp;creative=1211&amp;creativeASIN=B00IE65KHU&amp;linkCode=as2&amp;tag=hamamatsupipp-22&amp;linkId=2e24a0d8390e0652a8a74ee290b70537"" target=""_blank""><img src=""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&amp;MarketPlace=JP&amp;ASIN=B00IE65KHU&amp;ServiceVersion=20070822&amp;ID=AsinImage&amp;WS=1&amp;Format=_SL250_&amp;tag=hamamatsupipp-22"" alt="""" border=""0"" /></a></p>
<p>今でこそ、「DMAT（ディーマット。災害派遣医療チーム）」などをテーマにしたドラマがテレビで放映され、災害医療というものが一般的に知られるようになりました。しかし、東日本大震災の時ですら、被災地では、警察、消防、自衛隊は、それぞれの組織の中での情報伝達は完璧であるのに、いわゆる「縦割り」という性質によって、有益な情報がそれぞれの組織の連携の中で活かされていませんでした。ただでさえ想定を上回る被害状況で、通信網が崩壊し現場が混乱している中、DMATや自衛隊のヘリが救助に向かっても、情報が間違っていて、救助する人がいないということも何度もあったという状況でした。<br />私たちが本当に知らなければならないのは、こういう現実ではないかと思いました。<br /><br />秋冨先生の「被災者を救いたい」という気持ちと、縦割り行政のジレンマや混乱の中で、ひとつひとつ粘り強く解決してくれたことに、感謝の気持ちを感じます。こうして被災現場で見直されたことや、行われた実績が、今後の備えにひとつでも役立ってくれることを祈ります。最初に道筋を作るのは、本当に大変なことです。充分な食事もとれないような現場で、自分自身も被災者でありながら、さまざまな壁を打ち破ってくれたことは、今後に活かしていかなければならないことでもあると思います。</p>
<div style=""text-align: right;"">（わかば）</div>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015081500125/,本の紹介,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 鈴木,,,,,,
4250,57086,20,public,,2015/8/29 15:19,2015/8/29 23:55,2015/8/29 15:20,2015/8/30 0:00,今週は「防災週間」です,,"<p>毎年9月1日は「防災の日」　その前後の8月30日から9月5日までは「防災週間」です。<br /><br />静岡県に生まれた私は、9月1日の始業式の日に避難訓練と保護者への引き渡し訓練がセットで実施されるのが子どものころからの定番行事でした。<br />最近は2学期のスタートが8月終わりという園や学校が増えてきたことや、親の仕事等の実情に合わせて、引き渡し訓練の実施は参観会やPTA総会など保護者参加の行事のときに合わせて行われるようところも増えてきました。<br /><br />日時があらかじめ決まっている引き渡し訓練ならば、親も仕事を休んだりと予定を調整ができます。<br />子どもたちも決められた時間に合わせて校庭や体育館などに整列した状態で待っています。待っている時間はせいぜい数十分ですし、迎えに来るものだと分かっているからだれも不安な顔をしていません。</p>
<p>実際に災害が起こってしまった時には、訓練の通りにスムーズに引き渡しが終了することはまず無いでしょう。<br />それでも、年に1回の引き取り訓練をすることで、シナリオ通りに進まなかった時のことを考えるきっかけになっています。</p>
<p>災害がいつ起きるか、その時にどこにいるかはわかりません。<br />自宅から園・学校までのルートに加えて、職場や出かけた先からの移動手段を考えておかないといけません。兄弟がいれば別々の場所にお迎えに行く必要も出てきます。<br />また、場合によってはすぐに迎えに行くことができないこともあります。連絡すら取れなくなる状況も考えられます。身内がいけない時は、友達の親や代理の人でいいのかなど、園や学校ごとにどんなルールになっているかを確認しておいた方がいいですね。</p>
<p style=""text-align: right;"">はっぴー☆</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015082900184/,防災豆知識,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 村松,,,,,,
4256,57152,20,public,,2015/9/1 14:42,2019/4/24 15:39,,2015/9/1 16:57,＜防災の日＞災害に備える気持ちを忘れないで,,"<p>今日9月1日　深夜0時29分、静岡県西部を震源とした地震に、はっと目が覚めたという方も多いのではないでしょうか？浜松市では震度1～2の揺れで被害は無かったようですが、「防災の日」の小さな地震は「災害への備えを忘れないで」という注意喚起だったかのようにも思えてなりません。</p>
<p><img title=""災害時の備え"" src=""./files/sonae.jpg"" alt=""災害時の備え"" /></p>
<p>この9月で、東日本大震災から4年と半年を数えます。発災があった年はマスメディアによる報道も多く、被災地に対して意識が向けられ、世間の防災意識は高まっていました。ですが、現在に至るまで徐々に震災関連報道の数も減り、意識から災害のことが遠のいてきています。岩手県・宮城県・福島県の3県で、被災した人や事故で被害を受けた人を対象にしたアンケート（NHKが2015年1月～2月に実施）では、約80%の人が「震災の風化」を感じているという調査結果があります。では、どんな場面で震災の風化を感じるか？という質問では、「政府の支援策」「メディアでのとりあげ方」「被災地以外の人との会話」などが上位となっていました。（参照：<a href=""http://www3.nhk.or.jp/news/shinsai4/enquete/"" target=""_blank"">被災地700人へのアンケート調査</a>）</p>
<p>日々、子育てや生活や仕事に追われている私たちは、次から次へと考えなければいけないことが多く、震災のことや被災地のこと、近い将来くると言われている南海トラフ地震への備えなどについて考えるのは後回しにしてしまいがちです。ですが、だからこそ、今日の「防災の日」のような機会に、家族や地域の人と災害時の備えについて話をしてみませんか。</p>
<p>「浜松市子育て情報サイトぴっぴ」の中で、この「ぴっぴの防災ブログ」を毎週更新していることで、防災も子育て生活の一部だと思ってもらえるといいなと考えています。そして、今年度、みんなで防災のことを考えたり備えたりできるための提案として、いくつかの事業をすすめています。こちらのブログでもそのようすをお知らせしていきますので、ぜひこれからも「ぴっぴの防災ブログ」をチェックしてくださいね。</p>
<p><a href=""/shiritai/blog/bosai/""><img title=""忘れないバナー"" src=""./files/311_550bnr.jpg"" alt=""忘れないバナー"" /></a></p>
<p>&nbsp;</p>
<p style=""text-align: right;"">（ずきんちゃん）</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015090100033/,忘れない3.11,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ ブログ＆イベント担当,"https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015090100033/files/sonae.jpg
https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015090100033/files/311_550bnr.jpg","/var/share/joruri/upload/sys/files/00/01/29/89/00012989/0012989.dat
/var/share/joruri/upload/sys/files/00/01/29/97/00012997/0012997.dat","311_550bnr.jpg
sonae.jpg","忘れないバナー
災害時の備え",,
4267,57378,20,public,,2015/9/5 14:59,2021/8/10 15:44,,2016/10/31 0:00,『復興の書店』,,"<p>東日本大震災の際には、家屋だけではなく、商店や会社のビルなども、多くの被害をうけました。商店などの場合は、店主に再建の問題が立ちはだかります。</p>
<p><a href=""https://www.amazon.co.jp/gp/product/4094061010/ref=as_li_tl?ie=UTF8&amp;camp=247&amp;creative=1211&amp;creativeASIN=4094061010&amp;linkCode=as2&amp;tag=hamamatsupipp-22&amp;linkId=ea73cf9144a56b1b35ab755f0a9b0ba9"" target=""_blank""><img src=""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&amp;MarketPlace=JP&amp;ASIN=4094061010&amp;ServiceVersion=20070822&amp;ID=AsinImage&amp;WS=1&amp;Format=_SL250_&amp;tag=hamamatsupipp-22"" alt="""" border=""0"" /></a></p>
<p>その中でもこの本は、書店の再建のドキュメンタリーです。岩手、宮城、福島の3県では、書店の約9割が被災したそうです。<br />さて、みなさんは、書籍は被災後の生活の中で必要だと考えますか？大災害が起こってすぐは、水や食料もままならず、生命を維持していくために必要なものが最優先となります。発災後3～4日経つとやっと支援物資が届くようになり、避難所生活を継続する人と、自宅に戻る人が出て来ます。避難所では、ルールなどが決められ、水や食料の供給がスムーズになっていくと、それ以外に必要なものなどが要望としてあげられるようになっていきます。東日本大震災後、そのような状況の避難所で、わずかでも本や雑誌などが置かれているのを見た出版取次会社である中央社の斉藤さんは気づきます。「ここでは本が必要とされているんだ」と。<br /><br />ただでさえ、やめてしまう書店が多い中、被災し、さまざまな事情を抱えながらも、必死で再建しようとする書店の思いと、書店や書籍を求める人の思いに打たれます。震災の後に良く求められる書籍にも傾向があるということも、おもしろかったです。その傾向を聞くと、発災後、被災者たちの経験した背景が想像できます。<br />災害の後、数日間という短期間で考えても、復興するまでの長期間で考えても、書店や書籍には、そこにいる人たちを救うための役割があり、力があるのだということを感じます。</p>
<div style=""text-align: right;"">（わかば）</div>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015090500529/,本の紹介,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 鈴木,,,,,,
4280,57817,20,public,,2015/9/9 11:44,2021/8/13 19:17,,2015/9/9 13:08,東日本大震災に学ぶ・避難に車を使うべきか？,,"<p>今月8日から9日にかけ、浜松市は豪雨のため冠水や浸水・土砂崩れなどが起こり、大変な状況となりました。</p>
<p>道路が川のように、駐車場は湖のようになり、河川の水位はあっという間に上昇してはんらん寸前となったようすから、水害に対する交通の脆弱さが改めて浮き彫りとなりました。</p>
<p><img title=""水没する車"" src=""./files/ilm22_aa02018-s-jpg.jpg"" alt=""水没する車"" width=""380"" height=""305"" /></p>
<p>&nbsp;今回の豪雨による交通マヒで、大規模地震が起きた場合のことを思い浮かべ、不安になった方も多いのではないでしょうか。大規模地震発生時には、津波による浸水の他に、路面崩壊や液状化、停電で信号や踏切が動かないなど、車で避難する際の障害になる原因はさらに増えます。</p>
<p>災害時には、車での移動を控え、徒歩で避難することが原則です。ですが、実際の発災時には、送迎中の子どもを車に乗せているなど、すでに車に乗っている状態かもしれません。そんな時、どうすれば良いのでしょうか？</p>
<p>&nbsp;東日本大震災では、津波から逃れるために車で避難する方が大勢いました。その際、渋滞で身動きがとれなくなったり、車ごと津波に流されて閉じ込められたり、車ごと浮き上がったり、ということが多数起こりました。改めて、運転中に災害にあった時にとるべき行動を見直してみましょう。</p>
<p>（以下、交通の方法に関する教則より抜粋）</p>
<p style=""padding-left: 1em;"">＝＝＝＝＝＝＝＝＝</p>
<p style=""padding-left: 1em;"">大地震が発生した場合、運転者は次のような措置を採るようにしましよう。</p>
<p style=""padding-left: 1em;"">(1)　車を運転中に大地震が発生したとき</p>
<p style=""padding-left: 1em;"">ア　急ハンドル、急ブレーキを避けるなど、できるだけ安全な方法により道路の左側に停止させること。<br />イ　停止後は、カーラジオ等により地震情報や交通情報を聞き、その情報や周囲の状況に応じて行動すること。<br />ウ　引き続き車を運転するときは、道路の損壊、信号機の作動停止、道路上の障害物などに十分注意すること。<br />エ　車を置いて避難するときは、できるだけ道路外の場所に移動しておくこと。やむを得ず道路上に置いて避難するときは、道路の左側に寄せて駐車し、エンジンを止め、エンジンキーは付けたままとし、窓を閉め、ドアはロックしないこと。駐車するときは、避難する人の通行や災害応急対策の実施の妨げとなるような場所には駐車しないこと。</p>
<p style=""padding-left: 1em;"">＝＝＝＝＝＝＝＝＝</p>
<p>自動車教習の教則本にも掲載されているので、運転する人なら一度は聞いたことのある手順ではありますが、いざという時この通りの行動ができるかどうかが、自分だけでなく他の人々の命にもかかわります。今いちど、肝に銘じておきたいですね。</p>
<p><a href=""/shiritai/blog/bosai/""><img title=""忘れないバナー"" src=""./files/311_550bnr.jpg"" alt=""忘れないバナー"" /></a></p>
<p style=""text-align: right;"">（ずきんちゃん）</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015090900060/,忘れない3.11,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 鈴木,"https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015090900060/files/ilm22_aa02018-s-jpg.jpg
https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015090900060/files/311_550bnr.jpg","/var/share/joruri/upload/sys/files/00/01/30/75/00013075/0013075.dat
/var/share/joruri/upload/sys/files/00/01/30/77/00013077/0013077.dat","311_550bnr.jpg
ilm22_aa02018-s-jpg.jpg","忘れないバナー
水没する車",,
4312,58238,20,public,,2015/9/18 15:19,2015/9/23 16:02,2015/9/23 15:06,2015/9/21 7:55,災害からペットを守る,,"<p>先日、浜松市では台風18号とそれに伴う集中豪雨で、多くの浸水や冠水の被害が出ました。しかし、災害はそれだけにとどまらず、北関東・東北ではさらなる被害が拡がりました。今なお避難を余儀なくされている方も多く、復興にはまだまだ時間とエネルギーが必要な状況です。TVニュースでは各地からボランティアの方々が入っている様子を紹介していましたが、今回被害の大きかった宮城県大崎市で作業をされていた南三陸町のボランティアさんが「東日本大震災の時には大変お世話になったので・・・」と話されていたのが印象的でした。</p>
<p>さて、今回の報道では、ペットと共に救助を待つ人々の姿が何度も放映されていました。ペットも家族、家族を守りたいという気持ちを考え、アウトドアグッズも災害時に活用できることから、犬用の靴とベストを紹介します。</p>
<p><strong>グリップトレックス</strong></p>
<p><img title=""ｸﾞﾘｯﾌﾟﾄﾚｯｸｽ"" src=""./files/c_1874301_gy.jpg"" alt=""ｸﾞﾘｯﾌﾟﾄﾚｯｸｽ"" width=""193"" height=""193"" /></p>
<p>危険だらけの地面から愛犬の足を守る犬用の靴です。もともとは、犬が人と一緒にアウトドアを楽しむためのグッズとして開発されました。岩などから愛犬の肉球を保護するオフロード用ブーツで4本の足を守ります。ペットに限らず、災害救助犬の現場でも活用されているそうです。</p>
<p><strong>フローテーションベスト</strong></p>
<p><img title=""ﾌﾛｰﾃｰｼｮﾝﾍﾞｽﾄ"" src=""./files/m_s_1127548_ssog.jpg"" alt=""ﾌﾛｰﾃｰｼｮﾝﾍﾞｽﾄ"" width=""164"" height=""164"" /></p>
<p>愛犬とともに水遊びやカヌーを楽しむための犬用フローティングベストは、救命胴衣としても使用できます。<br />どちらもサイズも豊富に揃っています。詳しくはこちらを参考にしてください。</p>
<p><a href=""http://webshop.montbell.jp/goods/category.php?category=41"">モンベル・ホームページ</a>　</p>
<p style=""text-align: right;"">＜やまねくん＞</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015091800031/,防災グッズ,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 堀之内,"https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015091800031/files/c_1874301_gy.jpg
https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015091800031/files/m_s_1127548_ssog.jpg","/var/share/joruri/upload/sys/files/00/01/32/60/00013260/0013260.dat
/var/share/joruri/upload/sys/files/00/01/32/61/00013261/0013261.dat","c_1874301_gy.jpg
m_s_1127548_ssog.jpg","ｸﾞﾘｯﾌﾟﾄﾚｯｸｽ
ﾌﾛｰﾃｰｼｮﾝﾍﾞｽﾄ",,
4350,58597,20,public,,2015/10/2 17:08,2018/11/28 15:59,,2015/10/2 17:08,冠水した道路を車で走行しても大丈夫？,,"<p>先月の台風18号とそれに伴う集中豪雨では、浜松市内でも多くの浸水や冠水の被害が出ました。道路に水が溢れているのは分かっても、車に乗っているとどのくらいの水深があるのかは分かりづらく、前の車が通過していると大丈夫かなと思ってしまいがちです。</p>
<p>しかし、他の車が走っているからといっても、車によって車高や排気量がそれぞれ違うため、自分の車も大丈夫ということはありません！<br />乗用車だったらドアの下のラインが目安だそうです。マフラーから水が入ってこないように、アクセルを踏みっぱなしにするなどの走行テクニックも必要となります。<br />水が浸入してから脱出しようとしても水圧でドアが開かず閉じ込められてしまうことがあり大変危険です。車の修理にも多額の費用がかかります。</p>
<p>だから、冠水した道路を車で走行しても大丈夫？ の結論としては、「大丈夫ではない　避けるべき！！」です。道路が冠水・浸水している場合はムリして通過しようとせず、まずは避けることを考えましょう。</p>
<p>浜松市のホームページには、冠水の可能性のある地下道や道路が掲載されています。通勤経路や日常生活で使う道が、地形的に低く大雨の時に水がたまりやすいかを知っておくといいですね。</p>
<ul>
<li><a href=""https://www.city.hamamatsu.shizuoka.jp/dourohozen/traffic/floodmap/kansuimap.html"" target=""_blank"">浜松市道路冠水マップ</a></li>
</ul>
<p>車が冠水して動かなくなってしまった時の対処法も参考にしてください。</p>
<ul>
<li><a href=""http://www.jaf.or.jp/qa/accident/trouble/05.htm"" target=""_blank"">クルマが冠水・浸水してしまったら？ （JAF)</a></li>
<li><a href=""http://www.jaf.or.jp/qa/accident/trouble/04.htm"" target=""_blank"">クルマが水没したときの対処と脱出方法とは？ （JAF)</a></li>
</ul>
<p style=""text-align: right;"">はっぴー☆</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015100200067/,防災豆知識,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 村松,,,,,,
4376,59298,20,public,,2015/10/13 10:34,2015/10/23 15:03,2015/10/13 10:45,2015/10/19 8:00,防災用の食品,,"<p>近年、火山噴火、台風による水害などまれに見る大災害が起きています。</p>
<p>災害が起きるとふと「わが家は大丈夫だったかな？」と備蓄のことや持ち出し品などチェックをいれることになります。しかし、新しい備蓄の考え方として、いざという時のために数年もストックしておくのではなく、備蓄しながらもふだんからそれを使い回して食べたら買い足すことを繰り返す方法、ローリングストック法が一般的になってきました。</p>
<p>備蓄品として見つけた食品を紹介します。</p>
<p><img title=""温めずにおいしい野菜カレー"" src=""./files/IMG_3970.JPG"" alt=""温めずにおいしい野菜カレー"" /></p>
<p>この春、ハウス食品が発売された&ldquo;ハウス「ＬＬヒートレスカレー」＜温めずにおいしい野菜カレー＞&rdquo;です。</p>
<p>現在、様々なレトルトパックが販売されていますが、賞味期間5年6ヶ月と長期保存が可能です。また、災害時、温めないとおいしくないというレトルトパックが多い中、そのまま食べられるのは便利ですね。ただし、先程記載しましたが、ローリングストック法という観点からこれもできるだけ同様に使い回していくという考え方でいかがでしょう？カレーの好きなご家庭は多いでしょうから。</p>
<p style=""text-align: right;"">＜hiro＞</p>
<p style=""text-align: justify;"">※今後もこうした食品があれば紹介していく予定です。</p>
<p>&nbsp;</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015101300018/,防災グッズ,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 堀之内,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015101300018/files/IMG_3970.JPG,/var/share/joruri/upload/sys/files/00/01/34/07/00013407/0013407.dat,IMG_3970.JPG,温めずにおいしい野菜カレー,,
4445,59935,20,public,,2015/10/31 15:45,2015/11/2 8:53,2015/10/31 17:01,2015/11/1 8:00,身近な保存食,,"<p>ハロウィンが終われば、次のお楽しみはクリスマス。クリスマスのお菓子と言えば、ドイツの伝統的なお菓子シュトーレン。</p>
<p><img title="""" src=""./files/thumb/IMG_7857_b-thumb-360x239-1933.jpg"" alt="""" /></p>
<p>クリスマスを待ちながら、何週間も前から、薄くスライスして少しずついただきます。日持ちがするのは、ラム酒漬けにしたドライフルーツを大量に使用していること、溶かしバターを何度も塗り重ね、最後に全体に粉砂糖をたっぷりまぶしてコーティングするという作り方に秘密があります。伝統的な作り方の中に、長期保存のテクニックが組み込まれています。</p>
<p>日本にも長期保存が可能なお菓子があります。保存がきき、エネルギー補給にもぴったりで登山などの携帯食としても重宝なのか羊羹です。</p>
<p><img title="""" src=""./files/thumb/31.jpg"" alt="""" /></p>
<p>羊羹は、小豆・砂糖・寒天を主原材料に、100℃を超える温度で長時間煉っているので微生物が発生しにくく、また砂糖の含有量が多く、微生物が増殖しにくいことから、品質の変化が少ないとされています。砂糖が食品の水分を抱え込み、カビや細菌などの微生物が必要とする水分を奪うからと言われています。ある和菓子メーカーでは、賞味期限を1年とし、賞味期限過ぎても1年間は安全だと公表しています。</p>
<p>さて、ご飯が余ると、ラップに包んで冷凍庫へ、再び食べる前にレンジでチンして・・・というのが今風ですが、昔は余ったご飯は水で軽く洗ってぬめりを取り、天日で乾燥させて保存食としていました。これが糒（ほしいい）でお湯や水でもどして食べます。いわゆるアルファー米に近いものになります。</p>
<p>弥生時代に米作りが始まって以来、保存食として存在し、飛鳥時代の倉庫令では糒の保存期間は20年と設定されていて、伊勢神宮の式年遷宮もこの保存期間が元となったという説もあります。その他、戦いや旅の携帯食として使われていましたが、大きな自然災害に見舞われている現代に、この保存力（？）が見直され注目されています。</p>
<p>風土の違いや温暖化の影響などで、乾燥の度合や保存可能期間等などが変わってくるかと思いますが、古代に思いをはせて保存食づくりにチャレンジしてみてはいかがでしょうか。</p>
<p style=""text-align: right;"">＜やまねくん＞</p>
<p>&nbsp;</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015103100012/,防災豆知識,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 堀之内,"https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015103100012/files/thumb/IMG_7857_b-thumb-360x239-1933.jpg
https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015103100012/files/thumb/31.jpg","/var/share/joruri/upload/sys/files/00/01/36/33/00013633/0013633.dat
/var/share/joruri/upload/sys/files/00/01/36/32/00013632/0013632.dat","31.jpg
IMG_7857_b-thumb-360x239-1933.jpg","羊羹
シュトーレン",,
4502,60786,20,public,,2015/11/20 10:35,2015/11/25 9:23,2015/11/20 13:09,2015/11/23 8:00,「特別警報」を携帯で配信開始,,"<p>11月19日月から携帯各社が、エリアメール＆緊急速報メールで「特別警報」の配信を始めました。&nbsp;</p>
<p>携帯から「緊急速報メール」により警報音が突然鳴り響き驚かされることがありますね。ご存知のように、これまでは気象庁が発表する「緊急地震速報」や「津波警報」、各自治体が住民に避難勧告などを発令する「災害・避難情報」が配信されていました。それに「特別警報」も加わりました。</p>
<p>気象庁は、警報の発表基準をはるかに超える豪雨、暴風、高潮、波浪、暴風雪、大雪が予想される場合に平成25年8月30日から「特別警報」としての運用を開始しています。これに少し遅れて携帯が連動する形となりました。</p>
<p>「特別警報」は命が危険にさらされる可能性がより高い場合の警報です。ただちに行動を起こす必要があります。 東日本大震災の際に&ldquo;私は大丈夫&rdquo;と行動を起こさなかったために災害に遭った人が数多くいたことは知られています。行動を起こして何もなかったら&ldquo;良かった&rdquo;で終われば済むことですから、侮らずまずはひとりでもアクションですね。</p>
<p style=""text-align: right;"">hiro</p>
<p>参考　：特別警報について　　<a href=""http://www.jma.go.jp/jma/kishou/know/tokubetsu-keiho/"">国土交通省　気象庁</a></p>
<p>&nbsp;</p>
<p>&nbsp;</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2015112000020/,,移行,認定NPO法人はままつ子育てネットワークぴっぴ,ぴっぴ 堀之内,,,,,,
