id,state,created_at,updated_at,published_at,name,title,body,division_id,large_division_id,large_division_sort_no,small_division_id,small_division_sort_no,category_id,place,lat,lng,tel,link_uri,image_file_id,creator_group_name,creator_user_name,public_full_uri,division_name,large_division_name,small_division_name,category_name,image_file_public_full_uri,image_file_public_path,image_file_upload_path,image_file_name,image_file_title,add1,add2,add3,add4,add5,add6,add7,add8,add9,add10,add11,add12,add13,add14,add15,add16,add17,add18,add19,add20,add21,add22
"1620","public","2021-03-24 15:38:49","2021-03-31 14:59:58","2021-03-31 14:59:58","2021032400383","ヒーローズはまきた保育園","","50","11","6","50","2","44","高畑474","34.794318848364206","137.7976310534162","053-585-6161","","","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 時田祐子","https://www.hamamatsu-pippi.net/shiritai/jido/2021032400383/","北浜","浜北区","北浜","私立認可保育園","","","","","","","URL$$https://heros-kids.com/","園長名$$久保田　幸年","開所時間$$午前7時～午後7時","延長保育$$【保育標準時間での利用者】
午後6時～午後7時
【保育短時間での利用者】
午後4時～午後5時
【利用料】
500円／30分","休園日$$日曜、祝日、年末年始","保育短時間$$午前8時～午後4時","利用定員$$110名
≪年齢別内訳≫ 
0歳児　12名
1歳児　18名
2歳児　18名
3歳児　20名
4歳児　21名
5歳児　21名","対象年齢$$生後3か月～小学校就学前まで","特色$$ヒーローズはまきた保育園では、一人一人の育ちを大事にし、心豊かに過ごせる環境を整えることが大切だと考えます。「子ども達にとって何が大切か」を、職員皆で話し合い、子どもの気持ちに寄り添う保育を心掛けています。","方針$$【保育理念】
 豊かに生きる力の基礎を育てる
 
【保育方針】
丁寧に児童に関わり、児童が保育者との愛着・信頼関係を結び「自分は愛されている」、「何かあれば助けてもらえる」という基本的信頼感や「存在価値のある人間」という自己肯定感を育てていく。それらを根幹として「何があっても大丈夫」「がんばってやってみよう」という前向きな情動・向上心を育むことにつなげていく。","入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）","その他の保護者負担額$$【毎月】
絵本代　440円
【入園時】
防災用品 体操服 上靴 かばん 連絡帳 他
6,000～9,000円
【年間一括、その他】
保険料　500円","保育標準時間$$午前7時～午後6時","預かり保育$$なし","保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$6,500円/月（うち副食費5,500円）","","","","",""
"1621","public","2021-03-25 09:52:35","2021-03-31 15:07:30","2021-03-31 15:07:30","2021032500014","和敬第三愛育園","家庭のような環境で、一人ひとりの想いを受け止め、個性を大切にお育てします。","22","8","1","22","10","66","高丘西二丁目34-14","34.76100076342343","137.70033329577797","053-488-5040","","","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 時田祐子","https://www.hamamatsu-pippi.net/shiritai/jido/2021032500014/","萩丘","中区","萩丘","小規模保育事業","","","","","","","URL$$http://wakei-ai.com","園長名（施設責任者）$$東　由美","保育標準時間$$午前7時30分～午後6時30分","保育短時間$$午前8時30分～午後4時30分","延長保育$$【保育短時間での利用者】
午前7時30分～午前8時30分
午後4時30分～午後6時30分
【利用料】
30分／250円","休園日$$日曜、祝日、年末年始","預かり保育$$なし","定員$$12名　
≪年齢別内訳≫
0歳児　3名
1歳児　4名
2歳児　5名","対象年齢$$産休明け～2歳児","連携施設$$さなる幼稚園
https://www.hamamatsu-pippi.net/shiritai/you_shiritsu_jurai/2014021909905/","特色$$「最善の環境」と「最大の愛情」の中で子どもの本質であるくう・ねる・あそぶ欲求を満たし、将来社会のお役に立てる人をお育てします。","方針$$子どもが現在(いま）を最もよく生き、
未来(あす）を生きる力の基礎を培います。","保育料以外の保護者負担$$【毎月】
保護者会費 絵本代
【入園時】
防災用品","入所に必要な認定区分$$3号認定（満3歳未満）","保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/","","","","","",""
"1623","public","2021-03-25 14:48:05","2021-03-25 16:23:13","2021-03-25 16:11:35","2021032500038","雄踏ちゅうりっぷこども園","","38","9","3","38","8","64","雄踏町宇布見7430-8","34.705190617675264","137.63113573400457","053-596-9900","","3069","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 時田祐子","https://www.hamamatsu-pippi.net/shiritai/jido/2021032500038/","雄踏","西区","雄踏","認定こども園（幼稚園機能）","https://www.hamamatsu-pippi.net/_emfiles/00030694/yutoturipkodomoen.jpg","/var/share/joruri/public_00000001/_emfiles/00/03/06/94/00030694/yutoturipkodomoen.jpg","/var/share/joruri/upload/cms/embedded_files/00/00/30/69/00003069/0003069.dat","yutoturipkodomoen.jpg","yutoturipkodomoen.jpg","連携施設$$雄踏ちゅうりっぷこども園（保育所機能）
https://www.hamamatsu-pippi.net/shiritai/kodomoen_ho/2020032800285/","","URL$$http://hanazonokai.jimdo.com/","園長名$$齋藤　佐織","認定こども園の種類$$幼保連携型","教育標準時間$$午前9時～午後1時","預かり保育（延長保育）$$あり（8時間・200日以上の要件を満たす）
------------
【実施日】
平日放課後、長期休業中（夏・冬・春）
【利用料】
園にお問合せください。
------------
新2・3号認定は預かり保育が無償化の対象となります
https://www.hamamatsu-pippi.net/docs/2019082600150/","受入年齢$$3歳児～就学前","休園日$$土・日・祝日、夏・冬・春休み","利用定員$$6名　
≪年齢別内訳≫
3歳児　2名
4歳児　2名
5歳児　2名","保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","入所に必要な認定区分$$1号認定（満3歳以上）","その他の保護者負担額$$【毎月】
保護者会費　300円
【年間一括、その他】
保険料","給食・お弁当$$5,000円/月（うち副食費4,000円/月）
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198/","特色$$3,4,5歳児はあそびの中で異年齢と関わり、お互いに育ち合いながら、主体的なあそびを通して、様々な感性を豊かに育んでいきます。","方針$$＜未来に向かって生きていく力を持つ子＞
・安心できる安定した環境の中で、子どもの欲求を適切に満たし生命を保持し情緒の安定を図る
・人と関わり合う力を育て、自主性協調性を養い、道徳性の芽生えを培う
・自然や身近な環境との関わりを深める力を育て、それらに対する豊かな心情や思考力の基礎を培う
・健康安全など、生活に必要な基本的な習慣を養い、心身の健康の基礎を作る
・豊かな感性を育て、創造性の芽生えを培う","保護者の活動$$保護者会","送迎方法$$保護者による個別送迎","駐車場$$あり","未就園児対象の行事$$園庭開放　（毎週水曜日）","","入園料等$$【環境整備費・防災研修費】　20,000円"
"1626","public","2021-03-31 11:03:23","2021-03-31 17:01:10","2021-03-31 17:01:10","2021033100039","たかだい第2","","22","8","1","22","10","54","泉一丁目16-1","34.738734","137.721272","080-2637-1593","","","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 時田祐子","https://www.hamamatsu-pippi.net/shiritai/jido/2021033100039/","萩丘","中区","萩丘","放課後児童会","","","","","","定員$$30","開設場所$$泉小学校余裕教室","開設時間$$【平日】午後1時～午後6時
【長期】午前8時～午後6時
※土曜日は合同開設で実施","費用$$【会費】4,000円
【おやつ代】1,000円","指定小学校$$泉小学校","","","","","","","","","","","","","","","","",""
"1627","public","2021-03-31 11:07:05","2021-03-31 17:00:57","2021-03-31 17:00:57","2021033100046","さとう第2","","24","8","1","24","12","54","佐藤二丁目32-1","34.715037","137.748674","080-5158-3564（仮）","","","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 時田祐子","https://www.hamamatsu-pippi.net/shiritai/jido/2021033100046/","江東","中区","江東","放課後児童会","","","","","","定員$$50","開設場所$$佐藤小学校専用施設","開設時間$$【平日】午後1時～午後6時
【長期】午前8時～午後6時
※土曜日は合同開設で実施","費用$$【会費】3,500円
【おやつ代】1,000円","指定小学校$$佐藤小学校","","","","","","","","","","","","","","","","",""
"1628","public","2021-03-31 11:10:50","2021-03-31 17:00:40","2021-03-31 17:00:40","2021033100053","ふなこし第2","","17","8","1","17","5","54","船越町29-1","34.71809","137.74388","070-7604-0588","","","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 時田祐子","https://www.hamamatsu-pippi.net/shiritai/jido/2021033100053/","アクト","中区","アクト","放課後児童会","","","","","","定員$$30","開設場所$$船越小学校余裕教室","開設時間$$【平日】午後1時～午後6時30分
【長期】午前8時～午後6時30分
※土曜日は合同開設で実施","費用$$【会費】3,500円
【おやつ代】1,000円","指定小学校$$船越小学校","","","","","","","","","","","","","","","","",""
"1629","public","2021-03-31 11:13:32","2021-03-31 17:00:20","2021-03-31 17:00:20","2021033100060","よしん第4","","7","5","2","7","2","54","天王町1351","34.741163","137.770383","070-7604-0585","","","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 時田祐子","https://www.hamamatsu-pippi.net/shiritai/jido/2021033100060/","長上","東区","長上","放課後児童会","","","","","","定員$$40","開設場所$$与進小学校専用施設","開設時間$$【平日】午後1時～午後6時30分
【長期】午前8時～午後6時30分
※土曜日は合同開設で実施","費用$$【会費】3,000円
【おやつ代】1,000円","指定小学校$$与進小学校","","","","","","","","","","","","","","","","",""
"1630","public","2021-03-31 11:16:22","2021-03-31 17:00:01","2021-03-31 17:00:01","2021033100077","よしん第5","","7","5","2","7","2","54","天王町1351","34.741163","137.770383","070-7604-0586","","","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 時田祐子","https://www.hamamatsu-pippi.net/shiritai/jido/2021033100077/","長上","東区","長上","放課後児童会","","","","","","定員$$40","開設場所$$与進小学校専用施設","開設時間$$【平日】午後1時～午後6時30分
【長期】午前8時～午後6時30分
※土曜日は合同開設で実施","費用$$【会費】3,000円
【おやつ代】1,000円","指定小学校$$与進小学校","","","","","","","","","","","","","","","","",""
"1631","public","2021-03-31 11:19:13","2021-03-31 16:59:41","2021-03-31 16:59:41","2021033100084","和田っ子第3","","29","5","2","29","5","54","薬師町273-2","34.724932","137.782877","070-7604-0587","","","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 時田祐子","https://www.hamamatsu-pippi.net/shiritai/jido/2021033100084/","和田","東区","和田","放課後児童会","","","","","","定員$$30","開設場所$$和田小学校余裕教室","開設時間$$【平日】午後1時～午後6時30分
【長期】午前8時～午後6時30分
※土曜日は合同開設で実施","費用$$【会費】3,000円
【おやつ代】1,000円","指定小学校$$和田小学校","","","","","","","","","","","","","","","","",""
"1632","public","2021-03-31 11:22:26","2021-03-31 16:59:23","2021-03-31 16:59:23","2021033100091","とよおか第2","","3","1","5","3","3","54","豊岡町22","34.786989","137.71942","070-7604-0590","","","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 時田祐子","https://www.hamamatsu-pippi.net/shiritai/jido/2021033100091/","三方原","北区","三方原","放課後児童会","","","","","","定員$$30","開設場所$$豊岡幼稚園","開設時間$$【平日】午後1時～午後6時30分
【長期】午前8時～午後6時30分
※土曜日は合同開設で実施","費用$$【会費】3,000円
【おやつ代】1,000円","指定小学校$$豊岡小学校","","","","","","","","","","","","","","","","",""
"1633","public","2021-03-31 11:27:30","2021-03-31 16:58:52","2021-03-31 16:58:52","2021033100107","気賀第2放課後児童クラブ","","4","1","5","4","4","54","細江町気賀11529-1","34.810239","137.654476","053-523-0255","","","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 時田祐子","https://www.hamamatsu-pippi.net/shiritai/jido/2021033100107/","細江","北区","細江","放課後児童会","","","","","","定員$$30","開設場所$$気賀小学校余裕教室","開設時間$$【平日】午後1時～午後6時
【長期】午前8時～午後6時
※土曜日は合同開設で実施","費用$$【会費】平日のみ5,000円　土曜日込6,000円
【おやつ代】1,200円","指定小学校$$気賀小学校","","","","","","","","","","","","","","","","",""
"1634","public","2021-03-31 11:30:58","2021-04-06 15:58:29","2021-03-31 15:05:06","2021033100114","ヒーローズなかじま保育園","","24","8","1","24","12","66","中島二丁目20-3","34.70312","137.74773","053-544-9727","","","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 時田祐子","https://www.hamamatsu-pippi.net/shiritai/jido/2021033100114/","江東","中区","江東","小規模保育事業","","","","","","","URL$$https://heros-kids.com/","園長名（施設責任者）$$鈴木　美千代","保育標準時間$$午前7時～午後6時","保育短時間$$午前8時～午後4時","延長保育$$【保育標準時間での利用者】
午後6時～午後7時
【保育短時間での利用者】
午後4時～午後5時
【利用料】
30分500円","休園日$$日曜、祝日、年末年始","預かり保育$$なし","定員$$19名
≪年齢別内訳≫
0歳児　5名
1歳児　7名
2歳児　7名","対象年齢$$産休明け～2歳児","連携施設$$さなる幼稚園
https://www.hamamatsu-pippi.net/shiritai/you_shiritsu_jurai/2014021909905/
浜名幼稚園
https://www.hamamatsu-pippi.net/shiritai/you_shiritsu_jurai/2014021909950/","特色$$ヒーローズなかじま保育園では、一人一人の育ちを大事にし、心豊かに過ごせる環境を整えることが大切だと考えます。「子ども達にとって何が大切か」を、職員皆で話し合い、子どもの気持ちに寄り添う保育を心掛けています。","方針$$【保育理念】
 豊かに生きる力の基礎を育てる
 
【保育方針】
丁寧に児童に関わり、児童が保育者との愛着・信頼関係を結び「自分は愛されている」、「何かあれば助けてもらえる」という基本的信頼感や「存在価値のある人間」という自己肯定感を育てていく。それらを根幹として「何があっても大丈夫」「がんばってやってみよう」という前向きな情動・向上心を育むことにつなげていく。","保育料以外の保護者負担$$【毎月】
絵本代　440円
【入園時】
防災用品 かばん 連絡帳 他
4,000～5,000円
【年間一括、その他】
保険料　500円","入所に必要な認定区分$$3号認定（満3歳未満）","保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/","","","","","",""
"1635","public","2021-03-31 11:44:25","2021-04-01 11:53:46","2021-03-31 15:08:35","2021033100121","ヒーローズおおひらだい保育園","","31","9","3","31","1","66","大平台二丁目17-28","34.716318","137.68252","053-489-5366","","","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 時田祐子","https://www.hamamatsu-pippi.net/shiritai/jido/2021033100121/","入野","西区","入野","小規模保育事業","","","","","","","URL$$https://heros-kids.com/","園長名（施設責任者）$$岩井　麻琴","保育標準時間$$午前7時～午後6時","保育短時間$$午前8時～午後4時","延長保育$$【保育標準時間での利用者】
午後6時～午後7時
【保育短時間での利用者】
午後4時～午後5時
【利用料】
30分500円","休園日$$日曜、祝日、年末年始","預かり保育$$なし","定員$$19名
≪年齢別内訳≫
0歳児　5名
1歳児　7名
2歳児　7名","対象年齢$$産休明け～2歳児","連携施設$$さなる幼稚園
https://www.hamamatsu-pippi.net/shiritai/you_shiritsu_jurai/2014021909905/
浜名幼稚園
https://www.hamamatsu-pippi.net/shiritai/you_shiritsu_jurai/2014021909950/","特色$$ヒーローズおおひらだい保育園では、一人一人の育ちを大事にし、心豊かに過ごせる環境を整えることが大切だと考えます。「子ども達にとって何が大切か」を、職員皆で話し合い、子どもの気持ちに寄り添う保育を心掛けています。","方針$$【保育理念】
 豊かに生きる力の基礎を育てる
 
【保育方針】
丁寧に児童に関わり、児童が保育者との愛着・信頼関係を結び「自分は愛されている」、「何かあれば助けてもらえる」という基本的信頼感や「存在価値のある人間」という自己肯定感を育てていく。それらを根幹として「何があっても大丈夫」「がんばってやってみよう」という前向きな情動・向上心を育むことにつなげていく。","保育料以外の保護者負担$$【毎月】
絵本代 440円
【入園時】
防災用品 かばん 連絡帳 他
4,000～5,000円
【年間一括、その他】
保険料 500円","入所に必要な認定区分$$3号認定（満3歳未満）","保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/","","","","","",""
"1300","closed","2016-01-15 14:37:07","2020-12-16 16:45:33","2016-01-15 14:37:07","2016011500062","エスポキッズ","","23","8","1","23","11","76","助信町51-5","34.723745","137.7391","053-462-4414","","","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 村松","https://www.hamamatsu-pippi.net/shiritai/jido/2016011500062/","曳馬","中区","曳馬","その他の民間学童保育","","","","","","運営者$$遠鉄スポーツクラブ・エスポ","URL$$http://www.esc-espo.jp/espokids/","開設日$$平日放課後
祝日
長期休暇","時間$$平日放課後 　13:00～19:00
祝日・長期休暇　8:30～19:00 　※最大延長20時まで","対象$$小学校　1年～6年","学区$$特に定めない","料金$$利用日数・内容により異なるためお問い合わせください。","スタッフの資格$$保育士
教員免許（中・高）
放課後児童指導員","特色・PR$$（１）学童と習い事が一体化
 一般的な学童にプラスしてエスポならではのスイミングやスポーツスクール、英語、習字などお子様の成長にあわせて選択できます。
（２）安心・安全面を最重視
 ・ 近隣の小学校にお迎えサービス（徒歩・タクシー）
 ・完全オートロック
 ・お子様の到着を保護者様にメール
（３）保護者様の『困った』に対応
 ・お預かり時間は19時まで（お預かり時間の延長も可能）
 ・食事の手配もＯＫ","","","","","","","","","","","","",""
"1301","closed","2016-01-15 15:18:43","2016-01-15 15:36:08","2016-01-15 15:26:53","2016011500079","○○○学童クラブ","","13","8","1","13","1","71","浜松市中区中央XXXXXXX","34.707707","137.7412","053-XXX-XXXX","","","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 村松","https://www.hamamatsu-pippi.net/shiritai/jido/2016011500079/","中央","中区","中央","民間放課後児童クラブ","","","","","","URL$$http://www.hamamatsu-pippi.net/","運営者$$○○○","","","","","","","","","","","","","","","","","","","",""
"1302","public","2016-02-05 10:37:54","2016-04-01 09:22:42","2016-02-05 10:37:54","2016020500015","なかざわこども園","在園期間は幼稚園でしたが、我が子をのびのびと育ててもらいました。3歳の頃園庭で思い思いに遊んでいる子どもたちが、卒園時にはその子らしさを保ちながらも成長します。人の話を聞くときは耳を傾ける、活動するときにはぐっと集中出来るようになります。","16","8","1","16","4","63","中沢町58-9","34.722969","137.727925","053-471-0497","","","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 三輪","https://www.hamamatsu-pippi.net/shiritai/jido/2016020500015/","北","中区","北","認定こども園（保育所機能）","","","","","","保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","連携施設$$なかざわこども園（幼稚園機能）
https://www.hamamatsu-pippi.net/shiritai/kodomoen_yo/2016020500022/","","URL$$http://nakazawa.ed.jp","園長名$$細倉 泰生","認定こども園の種類$$幼保連携型","開所時間$$午前7時～午後7時","保育標準時間$$午前7時～午後6時","保育短時間$$午前8時～午後4時","延長保育$$【保育標準時間での利用者】
　午後6時～午後7時
【保育短時間での利用者】
　午前7時～午前8時
　午後4時～午後7時
【利用料】
　30分ごと300円","預かり保育$$あり","休園日$$日曜、祝日、年末年始","入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）","利用定員$$90名
≪年齢別内訳≫
0歳児　　9名
1歳児　　12名
2歳児　　15名
3歳児　　18名
4歳児　　18名
5歳児　　18名","対象年齢$$生後6か月～小学校就学前まで","特色$$緑豊かな落ち着いた園環境の中での体験活動、
園環境への愛着を基盤として自然・生活・表現活動を行います","その他の保護者負担額$$【毎月】
通園バス代2,500円、絵本代420円
体操等1,000円（3.４歳児）体操 和太鼓等2,000円（5歳児）
【入園時】
入園準備費 0・1歳児：50,000円　2歳児：45,000円　3歳児：40,000円
【年間一括、その他】
PTA会費 保険料 9,000円
園服 体操服 教材費 約30,000円","方針$$早期教育は行いません。
子どもの育ちにとってどうすることが良いのか、0～5歳児の発達を見据えた保育・教育を行います。","給食費（3歳児以上）$$7,000円/月（うち副食費5,000円/月）","","",""
"1303","public","2016-02-05 10:47:50","2016-04-01 09:17:54","2016-02-05 10:47:50","2016020500022","なかざわこども園","","16","8","1","16","4","64","中沢町58-9","34.722969","137.727925","053-471-0497","","","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 三輪","https://www.hamamatsu-pippi.net/shiritai/jido/2016020500022/","北","中区","北","認定こども園（幼稚園機能）","","","","","","連携施設$$なかざわこども園（保育所機能）
https://www.hamamatsu-pippi.net/shiritai/kodomoen_ho/2016020500015/","","URL$$http://nakazawa.ed.jp","園長名$$細倉 泰生","認定こども園の種類$$幼保連携型","教育標準時間$$午前10時～午後2時","預かり保育（延長保育）$$あり（8時間・200日以上の要件を満たす）
------------
【通常日】
午前7時30分～午前10時 / 午後2時～午後5時30分
朝1回200円、月2,500円 / 午後1回500円
【夏・冬・春休み】
午前8時30分～午後3時
1回1,000円 
------------
新2・3号認定は預かり保育が無償化の対象となります
https://www.hamamatsu-pippi.net/docs/2019082600150/","受入年齢$$満3歳～就学前","休園日$$土・日・祝日、夏・冬・春休み","利用定員$$100名
≪年齢別内訳≫
満3歳　10名
3歳児　40名
4歳児　30名
5歳児　30名","保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","入所に必要な認定区分$$1号認定（満3歳以上）","その他の保護者負担額$$【毎月】
通園送迎費 
2,000～4,000円
【年間一括、その他】
絵本代 保護者会費 保険料  教材費 園服 体操服","給食・お弁当$$給食（自園調理）週5回
アレルギー対応：あり
給食費6,000円/月（うち、副食費4,500円/月）
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198/","特色$$自分も好き！人も好き！トラブルもあるけれど、やっぱり一緒がいいね！
3～5の年齢・発達段階に相応しい活動を体験します。
緑豊かな園環境の中で、自然・生活・表現活動を楽しみます。","方針$$英語・漢字等の早期教育は行っていません。
3～5各年齢児の発達に応じた教育を行う中で「やった！」と達成感を味わい、次に自ら挑戦していけるような意欲を育てることが園の願いです。","保護者の活動$$PTA役員
ボランティア活動
サークル活動","送迎方法$$通園バス
保護者による個別送迎","駐車場$$あり（送迎時の利用）","未就園児対象の行事$$未就園児プレクラス
園庭開放
見学・参加出来る行事（運動会、夏まつり、造形展）","","入園料等$$【安全維持管理費】
40,000円（無償化対象外）"
"1304","public","2016-02-05 10:52:59","2017-05-30 13:47:06","2016-02-05 10:52:59","2016020500039","相生こども園","愛情いっぱい、明るい雰囲気のこども園です。
広い運動場でこどもたちものびのび元気に遊んでいます。","24","8","1","24","12","63","相生町14-30","34.708299","137.748291","053-461-5511","","1531","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 三輪","https://www.hamamatsu-pippi.net/shiritai/jido/2016020500039/","江東","中区","江東","認定こども園（保育所機能）","https://www.hamamatsu-pippi.net/_emfiles/00015318/aioi_hoiku.JPG","/var/share/joruri/public_00000001/_emfiles/00/01/53/18/00015318/aioi_hoiku.JPG","/var/share/joruri/upload/cms/embedded_files/00/00/15/31/00001531/0001531.dat","aioi_hoiku.JPG","aioi_hoiku.JPG","保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","連携施設$$相生こども園（幼稚園機能）
https://www.hamamatsu-pippi.net/shiritai/kodomoen_yo/2016020500046/","","URL$$http://aioigakuen.web.fc2.com/aioi/aioi_top.html","園長名$$寺田 修巳","認定こども園の種類$$幼保連携型","開所時間$$午前7時30分～午後6時30分","保育標準時間$$午前7時30分～午後6時30分","保育短時間$$午前8時30分～午後4時30分","延長保育$$なし","預かり保育$$なし","休園日$$日曜、祝日、年末年始","入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）","利用定員$$110名 
≪年齢別内訳≫ 
0歳児　　8名
1歳児　　12名
2歳児　　21名
3歳児　　23名
4歳児　　23名
5歳児　　23名","対象年齢$$生後6か月～小学校就学前まで","特色$$様々な経験を通した知、徳、体の育成。中でも徳を重視してバランスのとれたよい子を育てます。親切・公平・熱心で保育活動を行います。
全職員が一丸となり子どもの持つ可能性をできるだけ引き出し、よりよい成長へと導きます。","その他の保護者負担額$$【入園時】
入園に係る経費 0歳児70,000円、1歳児60,000円、2歳児50,000円、3歳児40,000円、4歳児30,000円、5歳児20,000円
【毎月】
教材料1,000円、施設設備費1,000円、PTA会費300円、教育後援会費1,000円
【随時】
教材費（年1回）、園服・体操服等（2号認定児）","方針$$園目標
・たくましい子　
・心のやさしい子
・考え生み出す子
一人ひとりをよくみてバランスのとれた子どもを目指します。","給食費（3歳児以上）$$9,000円/月（うち副食費7,000円/月）","","",""
"1305","public","2016-02-05 10:57:07","2017-05-30 13:46:43","2016-02-05 10:57:07","2016020500046","相生こども園","愛情いっぱい、明るい雰囲気のこども園です。
広い運動場でこどもたちものびのび元気に遊んでいます。","24","8","1","24","12","64","相生町14-30","34.708299","137.748291","053-461-6519","","1530","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 三輪","https://www.hamamatsu-pippi.net/shiritai/jido/2016020500046/","江東","中区","江東","認定こども園（幼稚園機能）","https://www.hamamatsu-pippi.net/_emfiles/00015301/aioi_you.JPG","/var/share/joruri/public_00000001/_emfiles/00/01/53/01/00015301/aioi_you.JPG","/var/share/joruri/upload/cms/embedded_files/00/00/15/30/00001530/0001530.dat","aioi_you.JPG","aioi_you.JPG","連携施設$$相生こども園（保育所機能）
https://www.hamamatsu-pippi.net/shiritai/kodomoen_ho/2016020500039/","","URL$$http://aioigakuen.web.fc2.com/aioi/aioi_top.html","園長名$$寺田 修巳","認定こども園の種類$$幼保連携型","教育標準時間$$午前9時～午後2時","預かり保育（延長保育）$$あり（8時間・200日以上の要件を満たす）
------------
【通常日】
午前8時～午前9時 / 午後2時～午後6時30分
1回500円
【夏・冬・春休み】
午前8時～午後6時30分
1回800円
------------
新2・3号認定は預かり保育が無償化の対象となります
https://www.hamamatsu-pippi.net/docs/2019082600150/","受入年齢$$満3歳～就学前","休園日$$土・日・祝日、夏・冬・春休み","利用定員$$210名
≪年齢別内訳≫
3歳児　70名 
4歳児　70名
5歳児　70名","保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","入所に必要な認定区分$$1号認定（満3歳以上）","その他の保護者負担額$$【毎月】
通園送迎費 PTA会費 教材費 施設費 
4,000～5,000円
【年間一括、その他】
 園服 体操服 保険料","給食・お弁当$$給食（自園調理）週5回
アレルギー対応：あり
給食費6,000円/月（うち、副食費4,500円/月）
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198/","特色$$様々な経験を通した知、徳、体の育成。中でも徳を重視してバランスのとれたよい子を育てます。親切・公平・熱心で保育活動を行います。
全職員が一丸となり子どもの持つ可能性をできるだけ引き出し、よりよい成長へと導きます。","方針$$園目標
・たくましい子　
・心のやさしい子
・考え生み出す子
一人ひとりをよくみてバランスのとれた子どもを目指します。","保護者の活動$$PTA役員
ボランティア活動","送迎方法$$通園バス
保護者による個別送迎","駐車場$$あり","未就園児対象の行事$$入園説明会（6月頃）
体験入園（1月頃）
園庭開放（毎週火曜日）
見学・参加出来る行事（運動会、生活発表会、作品展）","","入園料等$$【入園料】
40,000円～70,000円（年齢による）（無償化対象外）"
"1359","public","2017-03-20 14:34:48","2020-03-31 14:46:11","2017-04-01 08:54:43","2017032000029","とみつか第3","","21","8","1","21","9","54","富塚町1740-1","34.724438","137.704141","070-7773-4515","","","認定NPO法人はままつ子育てネットワークぴっぴ","ぴっぴ 三輪","https://www.hamamatsu-pippi.net/shiritai/jido/2017032000029/","富塚","中区","富塚","放課後児童会","","","","","","定員$$40","開設場所$$富塚協働センター","開設時間$$【平日】午後1時～午後6時30分
【長期】午前8時～午後6時30分
※土曜日は合同開設で実施","費用$$【会費】3,200円
【おやつ代】1,000円","指定小学校$$富塚小学校","","","","","","","","","","","","","","","","",""
